id_uso,id_cliente,competencia,logins_mes,horas_uso,funcionalidades_usadas
U0180501,C01805,2023-02-01,16,35.3,18
U0180502,C01805,2023-03-01,19,33.8,17
U0180503,C01805,2023-04-01,19,29.4,15
U0180504,C01805,2023-05-01,21,36.3,17
U0180505,C01805,2023-06-01,20,39.3,14
U0180506,C01805,2023-07-01,20,34.6,14
U0180507,C01805,2023-08-01,18,36.5,21
U0180508,C01805,2023-09-01,28,32.0,15
U0180509,C01805,2023-10-01,20,34.2,17
U0180510,C01805,2023-11-01,19,25.3,15
U0180511,C01805,2023-12-01,24,40.4,17
U0180512,C01805,2024-01-01,23,27.0,17
U0180513,C01805,2024-02-01,28,29.5,17
U0180514,C01805,2024-03-01,16,37.3,15
U0180515,C01805,2024-04-01,22,34.0,14
U0180516,C01805,2024-05-01,18,38.9,15
U0180517,C01805,2024-06-01,15,24.6,18
U0180518,C01805,2024-07-01,14,37.5,16
U0180519,C01805,2024-08-01,24,41.2,15
U0180520,C01805,2024-09-01,25,28.2,18
U0180521,C01805,2024-10-01,22,26.7,20
U0180522,C01805,2024-11-01,25,40.9,19
U0180523,C01805,2024-12-01,26,32.7,15
U0180524,C01805,2025-01-01,20,41.0,15
U0180525,C01805,2025-02-01,18,36.4,18
U0180526,C01805,2025-03-01,23,42.1,16
U0180527,C01805,2025-04-01,26,23.6,17
U0180528,C01805,2025-05-01,16,26.4,16
U0180529,C01805,2025-06-01,26,29.4,18
U0180530,C01805,2025-07-01,16,34.3,12
U0180531,C01805,2025-08-01,28,28.4,15
U0180600,C01806,2023-01-01,17,37.6,14
U0180601,C01806,2023-02-01,14,27.1,15
U0180602,C01806,2023-03-01,20,32.6,13
U0180603,C01806,2023-04-01,24,25.7,18
U0180604,C01806,2023-05-01,23,30.9,16
U0180605,C01806,2023-06-01,23,22.0,18
U0180606,C01806,2023-07-01,21,29.1,11
U0180607,C01806,2023-08-01,21,21.8,15
U0180608,C01806,2023-09-01,17,31.9,14
U0180609,C01806,2023-10-01,21,35.6,18
U0180610,C01806,2023-11-01,15,23.9,16
U0180611,C01806,2023-12-01,20,22.4,16
U0180612,C01806,2024-01-01,24,33.8,12
U0180613,C01806,2024-02-01,18,25.2,14
U0180614,C01806,2024-03-01,19,36.4,16
U0180615,C01806,2024-04-01,17,24.5,14
U0180616,C01806,2024-05-01,22,32.6,14
U0180617,C01806,2024-06-01,14,32.6,15
U0180618,C01806,2024-07-01,16,27.7,14
U0180619,C01806,2024-08-01,25,38.8,14
U0180620,C01806,2024-09-01,17,23.7,15
U0180621,C01806,2024-10-01,15,22.9,13
U0180622,C01806,2024-11-01,17,38.5,13
U0180623,C01806,2024-12-01,19,35.7,18
U0180624,C01806,2025-01-01,16,38.8,15
U0180625,C01806,2025-02-01,23,32.5,16
U0180626,C01806,2025-03-01,23,33.4,16
U0180627,C01806,2025-04-01,22,29.8,11
U0180628,C01806,2025-05-01,22,26.2,10
U0180629,C01806,2025-06-01,21,30.0,14
U0180630,C01806,2025-07-01,17,34.4,15
U0180631,C01806,2025-08-01,17,25.5,12
U0180700,C01807,2023-01-01,12,31.3,16
U0180701,C01807,2023-02-01,22,26.4,10
U0180702,C01807,2023-03-01,13,24.6,14
U0180703,C01807,2023-04-01,12,29.9,10
U0180704,C01807,2023-05-01,19,25.7,12
U0180705,C01807,2023-06-01,17,20.9,10
U0180706,C01807,2023-07-01,7,31.8,9
U0180707,C01807,2023-08-01,17,31.7,14
U0180708,C01807,2023-09-01,12,19.0,13
U0180709,C01807,2023-10-01,16,26.1,14
U0180710,C01807,2023-11-01,17,23.8,12
U0180711,C01807,2023-12-01,18,18.0,9
U0180712,C01807,2024-01-01,20,31.8,13
U0180713,C01807,2024-02-01,14,23.0,12
U0180714,C01807,2024-03-01,16,26.9,12
U0180715,C01807,2024-04-01,20,23.0,9
U0180716,C01807,2024-05-01,16,29.2,9
U0180717,C01807,2024-06-01,17,30.7,13
U0180718,C01807,2024-07-01,13,19.7,14
U0180719,C01807,2024-08-01,12,19.3,9
U0180720,C01807,2024-09-01,10,24.8,11
U0180721,C01807,2024-10-01,15,25.7,10
U0180722,C01807,2024-11-01,10,23.2,13
U0180723,C01807,2024-12-01,16,24.4,10
U0180724,C01807,2025-01-01,15,31.0,12
U0180725,C01807,2025-02-01,14,26.6,9
U0180726,C01807,2025-03-01,22,25.7,13
U0180727,C01807,2025-04-01,13,23.9,12
U0180728,C01807,2025-05-01,21,24.6,14
U0180729,C01807,2025-06-01,17,32.5,10
U0180730,C01807,2025-07-01,16,18.3,11
U0180731,C01807,2025-08-01,14,30.0,14
U0180800,C01808,2023-01-01,19,25.4,19
U0180801,C01808,2023-02-01,21,39.5,15
U0180802,C01808,2023-03-01,23,25.0,16
U0180803,C01808,2023-04-01,17,32.9,16
U0180804,C01808,2023-05-01,23,37.1,19
U0180805,C01808,2023-06-01,15,40.6,14
U0180806,C01808,2023-07-01,25,26.6,17
U0180807,C01808,2023-08-01,20,33.3,16
U0180808,C01808,2023-09-01,18,35.8,16
U0180809,C01808,2023-10-01,18,43.8,18
U0180810,C01808,2023-11-01,19,38.1,19
U0180811,C01808,2023-12-01,29,29.1,19
U0180812,C01808,2024-01-01,9,29.9,17
U0180813,C01808,2024-02-01,20,27.5,17
U0180814,C01808,2024-03-01,21,44.6,16
U0180815,C01808,2024-04-01,14,27.4,20
U0180816,C01808,2024-05-01,22,34.1,17
U0180817,C01808,2024-06-01,14,44.3,18
U0180818,C01808,2024-07-01,18,26.6,18
U0180819,C01808,2024-08-01,23,27.3,18
U0180820,C01808,2024-09-01,22,27.6,18
U0180821,C01808,2024-10-01,19,40.9,18
U0180822,C01808,2024-11-01,20,29.7,16
U0180823,C01808,2024-12-01,22,26.0,17
U0180824,C01808,2025-01-01,21,25.4,15
U0180825,C01808,2025-02-01,23,33.3,15
U0180826,C01808,2025-03-01,15,38.3,15
U0180827,C01808,2025-04-01,25,36.2,22
U0180828,C01808,2025-05-01,28,37.8,14
U0180829,C01808,2025-06-01,20,25.3,17
U0180830,C01808,2025-07-01,25,36.8,16
U0180831,C01808,2025-08-01,18,43.7,16
U0180900,C01809,2023-01-01,5,18.7,9
U0180901,C01809,2023-02-01,5,17.0,5
U0180902,C01809,2023-03-01,7,12.9,4
U0180903,C01809,2023-04-01,7,12.4,8
U0180904,C01809,2023-05-01,0,14.7,10
U0180905,C01809,2023-06-01,6,13.8,9
U0180906,C01809,2023-07-01,4,10.6,6
U0180907,C01809,2023-08-01,11,16.5,8
U0180908,C01809,2023-09-01,8,18.0,1
U0180909,C01809,2023-10-01,5,14.5,8
U0180910,C01809,2023-11-01,10,10.7,8
U0180911,C01809,2023-12-01,8,16.8,8
U0180912,C01809,2024-01-01,6,18.1,7
U0180913,C01809,2024-02-01,19,11.8,6
U0180914,C01809,2024-03-01,8,11.0,11
U0180915,C01809,2024-04-01,9,12.2,10
U0180916,C01809,2024-05-01,4,16.7,8
U0180917,C01809,2024-06-01,10,18.3,6
U0180918,C01809,2024-07-01,7,12.9,8
U0180919,C01809,2024-08-01,7,11.1,8
U0180920,C01809,2024-09-01,13,16.5,7
U0180921,C01809,2024-10-01,17,16.3,8
U0180922,C01809,2024-11-01,12,15.3,9
U0180923,C01809,2024-12-01,11,18.6,5
U0180924,C01809,2025-01-01,10,18.6,4
U0180925,C01809,2025-02-01,15,16.6,6
U0180926,C01809,2025-03-01,4,12.3,10
U0180927,C01809,2025-04-01,14,10.9,7
U0180928,C01809,2025-05-01,5,15.7,5
U0180929,C01809,2025-06-01,10,18.8,8
U0180930,C01809,2025-07-01,9,11.3,5
U0180931,C01809,2025-08-01,8,14.2,5
U0181000,C01810,2023-01-01,6,21.0,10
U0181001,C01810,2023-02-01,8,23.7,6
U0181002,C01810,2023-03-01,15,15.8,11
U0181003,C01810,2023-04-01,12,20.8,7
U0181004,C01810,2023-05-01,9,13.4,7
U0181005,C01810,2023-06-01,7,22.4,9
U0181006,C01810,2023-07-01,13,20.6,7
U0181007,C01810,2023-08-01,16,19.9,10
U0181008,C01810,2023-09-01,17,13.2,14
U0181009,C01810,2023-10-01,13,14.7,8
U0181010,C01810,2023-11-01,16,20.5,8
U0181011,C01810,2023-12-01,10,19.6,7
U0181012,C01810,2024-01-01,14,24.1,8
U0181013,C01810,2024-02-01,4,22.4,9
U0181014,C01810,2024-03-01,18,19.6,10
U0181015,C01810,2024-04-01,17,23.2,9
U0181016,C01810,2024-05-01,10,21.9,9
U0181017,C01810,2024-06-01,4,18.2,8
U0181018,C01810,2024-07-01,15,18.0,13
U0181019,C01810,2024-08-01,10,18.3,10
U0181020,C01810,2024-09-01,8,20.5,11
U0181021,C01810,2024-10-01,9,20.3,9
U0181022,C01810,2024-11-01,6,20.0,8
U0181023,C01810,2024-12-01,7,22.1,9
U0181024,C01810,2025-01-01,8,15.2,9
U0181025,C01810,2025-02-01,14,16.2,5
U0181026,C01810,2025-03-01,17,23.8,9
U0181027,C01810,2025-04-01,7,18.1,8
U0181028,C01810,2025-05-01,10,17.3,7
U0181029,C01810,2025-06-01,9,13.8,12
U0181030,C01810,2025-07-01,7,22.7,9
U0181031,C01810,2025-08-01,13,21.1,8
U0181100,C01811,2023-01-01,28,34.7,17
U0181101,C01811,2023-02-01,23,30.4,17
U0181102,C01811,2023-03-01,22,46.9,19
U0181103,C01811,2023-04-01,22,29.6,21
U0181104,C01811,2023-05-01,18,45.6,17
U0181105,C01811,2023-06-01,27,26.0,18
U0181106,C01811,2023-07-01,27,33.7,17
U0181107,C01811,2023-08-01,23,29.0,19
U0181108,C01811,2023-09-01,27,46.4,20
U0181109,C01811,2023-10-01,29,42.8,18
U0181110,C01811,2023-11-01,29,38.4,15
U0181111,C01811,2023-12-01,22,44.0,21
U0181112,C01811,2024-01-01,22,40.8,17
U0181113,C01811,2024-02-01,18,29.4,21
U0181114,C01811,2024-03-01,21,30.2,20
U0181115,C01811,2024-04-01,23,26.1,20
U0181116,C01811,2024-05-01,26,31.7,17
U0181117,C01811,2024-06-01,22,27.0,18
U0181118,C01811,2024-07-01,21,40.1,20
U0181119,C01811,2024-08-01,30,31.0,15
U0181120,C01811,2024-09-01,21,37.0,19
U0181121,C01811,2024-10-01,20,39.3,15
U0181122,C01811,2024-11-01,26,27.2,17
U0181123,C01811,2024-12-01,25,30.9,19
U0181124,C01811,2025-01-01,17,40.7,20
U0181125,C01811,2025-02-01,23,43.8,17
U0181126,C01811,2025-03-01,15,45.7,18
U0181127,C01811,2025-04-01,24,40.8,16
U0181128,C01811,2025-05-01,26,47.4,19
U0181129,C01811,2025-06-01,20,40.4,17
U0181130,C01811,2025-07-01,15,27.9,16
U0181131,C01811,2025-08-01,16,47.3,18
U0181200,C01812,2023-01-01,28,38.3,18
U0181201,C01812,2023-02-01,24,28.3,19
U0181202,C01812,2023-03-01,24,43.4,19
U0181203,C01812,2023-04-01,24,33.4,19
U0181204,C01812,2023-05-01,26,44.5,17
U0181205,C01812,2023-06-01,20,47.6,20
U0181206,C01812,2023-07-01,19,40.5,21
U0181207,C01812,2023-08-01,22,30.2,16
U0181208,C01812,2023-09-01,24,36.7,19
U0181209,C01812,2023-10-01,21,31.9,19
U0181210,C01812,2023-11-01,18,36.1,20
U0181211,C01812,2023-12-01,28,44.7,20
U0181212,C01812,2024-01-01,23,41.7,19
U0181213,C01812,2024-02-01,24,26.8,14
U0181214,C01812,2024-03-01,25,35.6,22
U0181215,C01812,2024-04-01,20,28.2,16
U0181216,C01812,2024-05-01,21,45.2,20
U0181217,C01812,2024-06-01,23,35.2,19
U0181218,C01812,2024-07-01,33,26.0,19
U0181219,C01812,2024-08-01,24,43.8,20
U0181220,C01812,2024-09-01,21,42.7,17
U0181221,C01812,2024-10-01,21,42.8,15
U0181222,C01812,2024-11-01,13,42.6,18
U0181223,C01812,2024-12-01,20,32.2,20
U0181224,C01812,2025-01-01,17,27.1,15
U0181225,C01812,2025-02-01,21,37.9,18
U0181226,C01812,2025-03-01,16,27.9,19
U0181227,C01812,2025-04-01,21,46.2,13
U0181228,C01812,2025-05-01,22,41.2,18
U0181229,C01812,2025-06-01,20,28.1,16
U0181230,C01812,2025-07-01,19,35.7,22
U0181231,C01812,2025-08-01,26,44.0,16
U0181300,C01813,2023-01-01,22,22.6,7
U0181301,C01813,2023-02-01,18,16.1,11
U0181302,C01813,2023-03-01,14,24.1,9
U0181303,C01813,2023-04-01,12,19.9,11
U0181304,C01813,2023-05-01,11,26.6,7
U0181305,C01813,2023-06-01,11,28.3,12
U0181306,C01813,2023-07-01,16,18.5,11
U0181307,C01813,2023-08-01,12,16.2,10
U0181308,C01813,2023-09-01,9,23.7,10
U0181309,C01813,2023-10-01,13,25.3,11
U0181310,C01813,2023-11-01,13,22.3,11
U0181311,C01813,2023-12-01,16,22.2,7
U0181312,C01813,2024-01-01,13,16.6,12
U0181313,C01813,2024-02-01,12,26.6,12
U0181314,C01813,2024-03-01,10,26.0,11
U0181315,C01813,2024-04-01,16,24.7,12
U0181316,C01813,2024-05-01,12,26.0,10
U0181317,C01813,2024-06-01,7,24.2,11
U0181318,C01813,2024-07-01,17,25.8,13
U0181319,C01813,2024-08-01,13,28.2,10
U0181320,C01813,2024-09-01,13,25.7,8
U0181321,C01813,2024-10-01,15,23.0,10
U0181322,C01813,2024-11-01,4,9.0,6
U0181323,C01813,2024-12-01,6,6.1,1
U0181324,C01813,2025-01-01,8,3.4,0
U0181400,C01814,2023-01-01,2,19.3,8
U0181401,C01814,2023-02-01,9,16.3,5
U0181402,C01814,2023-03-01,4,17.4,11
U0181403,C01814,2023-04-01,7,13.7,7
U0181404,C01814,2023-05-01,10,12.1,10
U0181405,C01814,2023-06-01,10,15.4,6
U0181406,C01814,2023-07-01,12,20.3,10
U0181407,C01814,2023-08-01,11,14.8,7
U0181408,C01814,2023-09-01,6,21.5,9
U0181409,C01814,2023-10-01,15,21.7,9
U0181410,C01814,2023-11-01,12,19.2,9
U0181411,C01814,2023-12-01,13,15.8,12
U0181412,C01814,2024-01-01,16,16.0,9
U0181413,C01814,2024-02-01,8,15.2,8
U0181414,C01814,2024-03-01,8,16.3,10
U0181415,C01814,2024-04-01,10,17.1,8
U0181416,C01814,2024-05-01,5,8.1,4
U0181417,C01814,2024-06-01,6,3.6,2
U0181418,C01814,2024-07-01,2,1.7,0
U0181500,C01815,2023-01-01,7,13.2,7
U0181501,C01815,2023-02-01,5,9.3,2
U0181502,C01815,2023-03-01,6,10.2,9
U0181503,C01815,2023-04-01,10,15.0,8
U0181504,C01815,2023-05-01,7,11.3,4
U0181505,C01815,2023-06-01,8,12.5,7
U0181506,C01815,2023-07-01,9,15.9,5
U0181507,C01815,2023-08-01,6,10.7,7
U0181508,C01815,2023-09-01,1,16.1,6
U0181509,C01815,2023-10-01,13,13.0,5
U0181510,C01815,2023-11-01,4,11.8,4
U0181511,C01815,2023-12-01,7,14.8,8
U0181512,C01815,2024-01-01,9,15.5,2
U0181513,C01815,2024-02-01,4,9.9,2
U0181514,C01815,2024-03-01,4,15.0,2
U0181515,C01815,2024-04-01,0,15.4,5
U0181516,C01815,2024-05-01,5,10.3,4
U0181517,C01815,2024-06-01,3,11.6,9
U0181518,C01815,2024-07-01,1,11.1,7
U0181519,C01815,2024-08-01,8,14.3,4
U0181520,C01815,2024-09-01,8,12.4,9
U0181521,C01815,2024-10-01,5,11.6,8
U0181522,C01815,2024-11-01,7,12.9,4
U0181523,C01815,2024-12-01,5,15.5,6
U0181524,C01815,2025-01-01,8,9.6,7
U0181525,C01815,2025-02-01,8,9.7,7
U0181526,C01815,2025-03-01,3,12.2,4
U0181527,C01815,2025-04-01,9,11.5,4
U0181528,C01815,2025-05-01,4,12.3,6
U0181529,C01815,2025-06-01,7,9.6,5
U0181530,C01815,2025-07-01,13,15.6,8
U0181531,C01815,2025-08-01,13,14.1,5
U0181600,C01816,2023-01-01,17,32.1,17
U0181601,C01816,2023-02-01,17,36.2,18
U0181602,C01816,2023-03-01,22,25.3,17
U0181603,C01816,2023-04-01,16,37.5,15
U0181604,C01816,2023-05-01,17,26.4,14
U0181605,C01816,2023-06-01,18,31.6,19
U0181606,C01816,2023-07-01,12,40.7,14
U0181607,C01816,2023-08-01,11,27.4,17
U0181608,C01816,2023-09-01,19,39.6,14
U0181609,C01816,2023-10-01,21,22.8,19
U0181610,C01816,2023-11-01,27,40.2,12
U0181611,C01816,2023-12-01,22,33.2,16
U0181612,C01816,2024-01-01,19,24.3,14
U0181613,C01816,2024-02-01,20,25.8,15
U0181614,C01816,2024-03-01,16,35.5,17
U0181615,C01816,2024-04-01,23,31.8,13
U0181616,C01816,2024-05-01,22,25.7,16
U0181617,C01816,2024-06-01,19,27.6,12
U0181618,C01816,2024-07-01,25,39.7,16
U0181619,C01816,2024-08-01,16,22.6,15
U0181620,C01816,2024-09-01,17,41.0,12
U0181621,C01816,2024-10-01,23,36.1,14
U0181622,C01816,2024-11-01,20,34.1,16
U0181623,C01816,2024-12-01,16,28.0,16
U0181624,C01816,2025-01-01,10,26.8,20
U0181625,C01816,2025-02-01,26,29.9,15
U0181626,C01816,2025-03-01,27,40.1,17
U0181627,C01816,2025-04-01,24,39.8,14
U0181628,C01816,2025-05-01,24,35.2,19
U0181629,C01816,2025-06-01,18,27.8,14
U0181630,C01816,2025-07-01,26,34.0,15
U0181631,C01816,2025-08-01,20,25.3,14
U0181700,C01817,2023-01-01,2,12.8,10
U0181701,C01817,2023-02-01,8,11.8,5
U0181702,C01817,2023-03-01,12,13.8,9
U0181703,C01817,2023-04-01,7,21.7,5
U0181704,C01817,2023-05-01,6,17.5,11
U0181705,C01817,2023-06-01,15,19.6,2
U0181706,C01817,2023-07-01,10,13.5,11
U0181707,C01817,2023-08-01,9,19.8,7
U0181708,C01817,2023-09-01,11,18.1,8
U0181709,C01817,2023-10-01,10,15.1,9
U0181710,C01817,2023-11-01,11,20.2,4
U0181711,C01817,2023-12-01,2,20.3,8
U0181712,C01817,2024-01-01,2,14.8,8
U0181713,C01817,2024-02-01,10,19.7,7
U0181714,C01817,2024-03-01,11,17.6,9
U0181715,C01817,2024-04-01,11,18.3,7
U0181716,C01817,2024-05-01,7,14.1,8
U0181717,C01817,2024-06-01,7,20.3,11
U0181718,C01817,2024-07-01,11,18.9,5
U0181719,C01817,2024-08-01,8,20.6,5
U0181720,C01817,2024-09-01,8,13.4,7
U0181721,C01817,2024-10-01,14,14.8,6
U0181722,C01817,2024-11-01,10,16.3,5
U0181723,C01817,2024-12-01,7,11.8,8
U0181724,C01817,2025-01-01,16,12.9,7
U0181725,C01817,2025-02-01,7,17.7,5
U0181726,C01817,2025-03-01,12,20.2,8
U0181727,C01817,2025-04-01,16,14.4,8
U0181728,C01817,2025-05-01,5,14.7,11
U0181729,C01817,2025-06-01,8,13.4,8
U0181730,C01817,2025-07-01,16,12.8,5
U0181731,C01817,2025-08-01,2,18.1,9
U0181800,C01818,2023-01-01,28,29.6,18
U0181801,C01818,2023-02-01,25,40.1,20
U0181802,C01818,2023-03-01,17,44.4,20
U0181803,C01818,2023-04-01,24,40.7,13
U0181804,C01818,2023-05-01,22,48.6,21
U0181805,C01818,2023-06-01,22,40.7,16
U0181806,C01818,2023-07-01,29,33.7,23
U0181807,C01818,2023-08-01,22,36.0,21
U0181808,C01818,2023-09-01,20,44.8,19
U0181809,C01818,2023-10-01,23,35.3,19
U0181810,C01818,2023-11-01,24,31.5,20
U0181811,C01818,2023-12-01,25,31.3,14
U0181812,C01818,2024-01-01,18,36.5,19
U0181813,C01818,2024-02-01,18,29.8,17
U0181814,C01818,2024-03-01,26,42.8,17
U0181815,C01818,2024-04-01,17,44.9,20
U0181816,C01818,2024-05-01,19,30.7,17
U0181817,C01818,2024-06-01,19,42.5,20
U0181818,C01818,2024-07-01,23,35.2,17
U0181819,C01818,2024-08-01,28,37.8,17
U0181820,C01818,2024-09-01,24,46.0,18
U0181821,C01818,2024-10-01,18,41.9,20
U0181822,C01818,2024-11-01,26,47.7,20
U0181823,C01818,2024-12-01,23,44.1,18
U0181824,C01818,2025-01-01,18,37.1,18
U0181825,C01818,2025-02-01,26,30.1,20
U0181826,C01818,2025-03-01,22,36.5,19
U0181827,C01818,2025-04-01,23,33.7,16
U0181828,C01818,2025-05-01,20,43.9,17
U0181829,C01818,2025-06-01,21,43.6,17
U0181830,C01818,2025-07-01,18,28.1,19
U0181831,C01818,2025-08-01,24,29.6,17
U0181900,C01819,2023-01-01,14,30.3,16
U0181901,C01819,2023-02-01,18,31.4,14
U0181902,C01819,2023-03-01,12,26.2,16
U0181903,C01819,2023-04-01,19,33.8,14
U0181904,C01819,2023-05-01,16,21.8,14
U0181905,C01819,2023-06-01,10,34.0,15
U0181906,C01819,2023-07-01,19,20.4,14
U0181907,C01819,2023-08-01,14,28.6,15
U0181908,C01819,2023-09-01,14,30.1,15
U0181909,C01819,2023-10-01,13,25.5,14
U0181910,C01819,2023-11-01,15,30.6,15
U0181911,C01819,2023-12-01,12,21.7,11
U0181912,C01819,2024-01-01,17,33.8,12
U0181913,C01819,2024-02-01,20,31.7,16
U0181914,C01819,2024-03-01,16,19.0,12
U0181915,C01819,2024-04-01,16,31.7,14
U0181916,C01819,2024-05-01,24,22.9,17
U0181917,C01819,2024-06-01,12,22.7,11
U0181918,C01819,2024-07-01,25,32.8,13
U0181919,C01819,2024-08-01,18,23.0,16
U0181920,C01819,2024-09-01,15,19.4,12
U0181921,C01819,2024-10-01,24,29.1,14
U0181922,C01819,2024-11-01,25,19.9,10
U0181923,C01819,2024-12-01,16,27.1,13
U0181924,C01819,2025-01-01,14,30.4,14
U0181925,C01819,2025-02-01,21,28.7,11
U0181926,C01819,2025-03-01,18,27.2,15
U0181927,C01819,2025-04-01,15,29.5,11
U0181928,C01819,2025-05-01,16,24.0,15
U0181929,C01819,2025-06-01,16,34.8,13
U0181930,C01819,2025-07-01,19,25.1,14
U0181931,C01819,2025-08-01,25,26.8,12
U0182000,C01820,2023-01-01,13,26.0,11
U0182001,C01820,2023-02-01,24,22.3,9
U0182002,C01820,2023-03-01,11,29.6,12
U0182003,C01820,2023-04-01,16,26.9,11
U0182004,C01820,2023-05-01,14,22.6,10
U0182005,C01820,2023-06-01,16,21.4,13
U0182006,C01820,2023-07-01,13,26.1,13
U0182007,C01820,2023-08-01,13,28.9,13
U0182008,C01820,2023-09-01,15,28.7,12
U0182009,C01820,2023-10-01,12,26.8,16
U0182010,C01820,2023-11-01,20,27.5,12
U0182011,C01820,2023-12-01,21,20.0,15
U0182012,C01820,2024-01-01,1,12.3,5
U0182013,C01820,2024-02-01,4,7.3,3
U0182014,C01820,2024-03-01,4,3.4,1
U0182100,C01821,2023-01-01,15,27.1,19
U0182101,C01821,2023-02-01,19,23.9,15
U0182102,C01821,2023-03-01,24,37.4,13
U0182103,C01821,2023-04-01,14,29.3,18
U0182104,C01821,2023-05-01,18,27.7,16
U0182105,C01821,2023-06-01,27,27.7,11
U0182106,C01821,2023-07-01,21,29.9,17
U0182107,C01821,2023-08-01,22,35.0,16
U0182108,C01821,2023-09-01,21,32.9,18
U0182109,C01821,2023-10-01,22,31.5,15
U0182110,C01821,2023-11-01,13,35.0,14
U0182111,C01821,2023-12-01,24,37.7,16
U0182112,C01821,2024-01-01,20,29.1,11
U0182113,C01821,2024-02-01,19,22.1,11
U0182114,C01821,2024-03-01,16,23.5,16
U0182115,C01821,2024-04-01,18,38.3,15
U0182116,C01821,2024-05-01,24,23.0,14
U0182117,C01821,2024-06-01,14,22.8,17
U0182118,C01821,2024-07-01,14,30.7,14
U0182119,C01821,2024-08-01,21,36.9,15
U0182120,C01821,2024-09-01,20,24.6,14
U0182121,C01821,2024-10-01,12,37.1,17
U0182122,C01821,2024-11-01,19,22.1,15
U0182123,C01821,2024-12-01,19,22.5,16
U0182124,C01821,2025-01-01,19,26.9,16
U0182125,C01821,2025-02-01,14,26.8,13
U0182126,C01821,2025-03-01,17,34.6,14
U0182127,C01821,2025-04-01,17,38.0,14
U0182128,C01821,2025-05-01,20,31.6,18
U0182129,C01821,2025-06-01,25,24.8,13
U0182130,C01821,2025-07-01,21,25.2,15
U0182131,C01821,2025-08-01,18,24.7,14
U0182200,C01822,2023-01-01,7,12.6,2
U0182201,C01822,2023-02-01,0,4.8,0
U0182202,C01822,2023-03-01,6,3.9,0
U0182203,C01822,2023-04-01,0,1.5,0
U0182300,C01823,2023-01-01,13,25.2,11
U0182301,C01823,2023-02-01,11,18.8,12
U0182302,C01823,2023-03-01,10,18.3,10
U0182303,C01823,2023-04-01,15,21.6,12
U0182304,C01823,2023-05-01,13,21.7,10
U0182305,C01823,2023-06-01,17,14.7,7
U0182306,C01823,2023-07-01,18,18.0,12
U0182307,C01823,2023-08-01,13,22.5,12
U0182308,C01823,2023-09-01,17,15.9,12
U0182309,C01823,2023-10-01,7,15.3,11
U0182310,C01823,2023-11-01,15,21.0,13
U0182311,C01823,2023-12-01,18,21.6,11
U0182312,C01823,2024-01-01,18,18.6,9
U0182313,C01823,2024-02-01,9,14.8,13
U0182314,C01823,2024-03-01,8,15.6,12
U0182315,C01823,2024-04-01,9,24.1,7
U0182316,C01823,2024-05-01,23,24.8,10
U0182317,C01823,2024-06-01,11,14.9,9
U0182318,C01823,2024-07-01,12,22.8,9
U0182319,C01823,2024-08-01,18,24.1,10
U0182320,C01823,2024-09-01,15,17.1,9
U0182321,C01823,2024-10-01,11,22.4,9
U0182322,C01823,2024-11-01,9,23.6,10
U0182323,C01823,2024-12-01,7,18.6,9
U0182324,C01823,2025-01-01,8,22.8,7
U0182325,C01823,2025-02-01,14,26.4,12
U0182326,C01823,2025-03-01,9,21.6,8
U0182327,C01823,2025-04-01,15,19.9,13
U0182328,C01823,2025-05-01,18,21.1,11
U0182329,C01823,2025-06-01,11,15.4,12
U0182330,C01823,2025-07-01,18,26.5,10
U0182331,C01823,2025-08-01,4,18.7,7
U0182400,C01824,2023-01-01,32,51.4,18
U0182401,C01824,2023-02-01,19,42.5,21
U0182402,C01824,2023-03-01,21,49.5,19
U0182403,C01824,2023-04-01,20,38.6,21
U0182404,C01824,2023-05-01,20,45.0,19
U0182405,C01824,2023-06-01,28,33.2,19
U0182406,C01824,2023-07-01,27,41.6,20
U0182407,C01824,2023-08-01,27,45.5,20
U0182408,C01824,2023-09-01,25,29.3,19
U0182409,C01824,2023-10-01,25,37.9,20
U0182410,C01824,2023-11-01,23,49.6,19
U0182411,C01824,2023-12-01,27,35.9,19
U0182412,C01824,2024-01-01,20,34.4,20
U0182413,C01824,2024-02-01,25,29.2,21
U0182414,C01824,2024-03-01,26,45.7,19
U0182415,C01824,2024-04-01,26,49.8,17
U0182416,C01824,2024-05-01,23,43.4,16
U0182417,C01824,2024-06-01,25,46.3,18
U0182418,C01824,2024-07-01,22,41.2,21
U0182419,C01824,2024-08-01,22,31.7,20
U0182420,C01824,2024-09-01,27,36.5,17
U0182421,C01824,2024-10-01,26,46.2,24
U0182422,C01824,2024-11-01,19,29.6,18
U0182423,C01824,2024-12-01,18,31.6,22
U0182424,C01824,2025-01-01,29,47.8,19
U0182425,C01824,2025-02-01,31,31.7,17
U0182426,C01824,2025-03-01,26,47.1,20
U0182427,C01824,2025-04-01,22,32.1,16
U0182428,C01824,2025-05-01,18,44.7,20
U0182429,C01824,2025-06-01,24,50.7,18
U0182430,C01824,2025-07-01,26,33.7,21
U0182431,C01824,2025-08-01,25,29.8,22
U0182500,C01825,2023-01-01,23,32.1,16
U0182501,C01825,2023-02-01,20,28.5,16
U0182502,C01825,2023-03-01,23,33.3,21
U0182503,C01825,2023-04-01,22,33.9,18
U0182504,C01825,2023-05-01,15,42.4,18
U0182505,C01825,2023-06-01,20,27.5,18
U0182506,C01825,2023-07-01,17,37.6,14
